sub_id,trial_type,selected_item,looked_at_item,timepoint,nr_trials,mean_fix_likelihood
1.0,2.0,alcohol,alcohol,332.0,2.0,1.0
1.0,2.0,alcohol,cigarette,332.0,2.0,0.0
1.0,2.0,alcohol,neutral,332.0,2.0,0.0
2.0,2.0,alcohol,alcohol,332.0,2.0,0.5
2.0,2.0,alcohol,cigarette,332.0,2.0,0.5
2.0,2.0,alcohol,neutral,332.0,2.0,0.0
3.0,2.0,alcohol,alcohol,332.0,2.0,0.571428571429
3.0,2.0,alcohol,cigarette,332.0,2.0,0.285714285714
3.0,2.0,alcohol,neutral,332.0,2.0,0.142857142857
4.0,2.0,alcohol,alcohol,332.0,2.0,
4.0,2.0,alcohol,cigarette,332.0,2.0,
4.0,2.0,alcohol,neutral,332.0,2.0,
5.0,2.0,alcohol,alcohol,332.0,2.0,0.8125
5.0,2.0,alcohol,cigarette,332.0,2.0,0.125
5.0,2.0,alcohol,neutral,332.0,2.0,0.0625
6.0,2.0,alcohol,alcohol,332.0,2.0,
6.0,2.0,alcohol,cigarette,332.0,2.0,
6.0,2.0,alcohol,neutral,332.0,2.0,
7.0,2.0,alcohol,alcohol,332.0,2.0,
7.0,2.0,alcohol,cigarette,332.0,2.0,
7.0,2.0,alcohol,neutral,332.0,2.0,
8.0,2.0,alcohol,alcohol,332.0,2.0,0.916666666667
8.0,2.0,alcohol,cigarette,332.0,2.0,0.0
8.0,2.0,alcohol,neutral,332.0,2.0,0.0833333333333
9.0,2.0,alcohol,alcohol,332.0,2.0,0.75
9.0,2.0,alcohol,cigarette,332.0,2.0,0.25
9.0,2.0,alcohol,neutral,332.0,2.0,0.0
10.0,2.0,alcohol,alcohol,332.0,2.0,
10.0,2.0,alcohol,cigarette,332.0,2.0,
10.0,2.0,alcohol,neutral,332.0,2.0,
11.0,2.0,alcohol,alcohol,332.0,2.0,0.0
11.0,2.0,alcohol,cigarette,332.0,2.0,1.0
11.0,2.0,alcohol,neutral,332.0,2.0,0.0
12.0,2.0,alcohol,alcohol,332.0,2.0,
12.0,2.0,alcohol,cigarette,332.0,2.0,
12.0,2.0,alcohol,neutral,332.0,2.0,
13.0,2.0,alcohol,alcohol,332.0,2.0,
13.0,2.0,alcohol,cigarette,332.0,2.0,
13.0,2.0,alcohol,neutral,332.0,2.0,
14.0,2.0,alcohol,alcohol,332.0,2.0,0.333333333333
14.0,2.0,alcohol,cigarette,332.0,2.0,0.666666666667
14.0,2.0,alcohol,neutral,332.0,2.0,0.0
15.0,2.0,alcohol,alcohol,332.0,2.0,
15.0,2.0,alcohol,cigarette,332.0,2.0,
15.0,2.0,alcohol,neutral,332.0,2.0,
16.0,2.0,alcohol,alcohol,332.0,2.0,1.0
16.0,2.0,alcohol,cigarette,332.0,2.0,0.0
16.0,2.0,alcohol,neutral,332.0,2.0,0.0
17.0,2.0,alcohol,alcohol,332.0,2.0,1.0
17.0,2.0,alcohol,cigarette,332.0,2.0,0.0
17.0,2.0,alcohol,neutral,332.0,2.0,0.0
18.0,2.0,alcohol,alcohol,332.0,2.0,
18.0,2.0,alcohol,cigarette,332.0,2.0,
18.0,2.0,alcohol,neutral,332.0,2.0,
19.0,2.0,alcohol,alcohol,332.0,2.0,
19.0,2.0,alcohol,cigarette,332.0,2.0,
19.0,2.0,alcohol,neutral,332.0,2.0,
20.0,2.0,alcohol,alcohol,332.0,2.0,0.75
20.0,2.0,alcohol,cigarette,332.0,2.0,0.0
20.0,2.0,alcohol,neutral,332.0,2.0,0.25
21.0,2.0,alcohol,alcohol,332.0,2.0,0.666666666667
21.0,2.0,alcohol,cigarette,332.0,2.0,0.111111111111
21.0,2.0,alcohol,neutral,332.0,2.0,0.222222222222
22.0,2.0,alcohol,alcohol,332.0,2.0,
22.0,2.0,alcohol,cigarette,332.0,2.0,
22.0,2.0,alcohol,neutral,332.0,2.0,
23.0,2.0,alcohol,alcohol,332.0,2.0,0.6
23.0,2.0,alcohol,cigarette,332.0,2.0,0.2
23.0,2.0,alcohol,neutral,332.0,2.0,0.2
