sub_id,trial_type,selected_item,looked_at_item,timepoint,nr_trials,nr_trials_used_for_likelihood,mean_fix_likelihood
1.0,3.0,cigarette,alcohol,274.0,0.0,0.0,
1.0,3.0,cigarette,cigarette,274.0,0.0,0.0,
1.0,3.0,cigarette,neutral,274.0,0.0,0.0,
2.0,3.0,cigarette,alcohol,274.0,0.0,0.0,
2.0,3.0,cigarette,cigarette,274.0,0.0,0.0,
2.0,3.0,cigarette,neutral,274.0,0.0,0.0,
3.0,3.0,cigarette,alcohol,274.0,0.0,0.0,
3.0,3.0,cigarette,cigarette,274.0,0.0,0.0,
3.0,3.0,cigarette,neutral,274.0,0.0,0.0,
4.0,3.0,cigarette,alcohol,274.0,0.0,0.0,
4.0,3.0,cigarette,cigarette,274.0,0.0,0.0,
4.0,3.0,cigarette,neutral,274.0,0.0,0.0,
5.0,3.0,cigarette,alcohol,274.0,2.0,0.0,0.0
5.0,3.0,cigarette,cigarette,274.0,2.0,2.0,1.0
5.0,3.0,cigarette,neutral,274.0,2.0,0.0,0.0
6.0,3.0,cigarette,alcohol,274.0,27.0,4.0,0.148148148148
6.0,3.0,cigarette,cigarette,274.0,27.0,21.0,0.777777777778
6.0,3.0,cigarette,neutral,274.0,27.0,2.0,0.0740740740741
7.0,3.0,cigarette,alcohol,274.0,7.0,0.0,0.0
7.0,3.0,cigarette,cigarette,274.0,7.0,7.0,1.0
7.0,3.0,cigarette,neutral,274.0,7.0,0.0,0.0
8.0,3.0,cigarette,alcohol,274.0,7.0,1.0,0.142857142857
8.0,3.0,cigarette,cigarette,274.0,7.0,5.0,0.714285714286
8.0,3.0,cigarette,neutral,274.0,7.0,1.0,0.142857142857
9.0,3.0,cigarette,alcohol,274.0,2.0,1.0,0.5
9.0,3.0,cigarette,cigarette,274.0,2.0,1.0,0.5
9.0,3.0,cigarette,neutral,274.0,2.0,0.0,0.0
10.0,3.0,cigarette,alcohol,274.0,2.0,0.0,0.0
10.0,3.0,cigarette,cigarette,274.0,2.0,2.0,1.0
10.0,3.0,cigarette,neutral,274.0,2.0,0.0,0.0
11.0,3.0,cigarette,alcohol,274.0,10.0,0.0,0.0
11.0,3.0,cigarette,cigarette,274.0,10.0,7.0,0.7
11.0,3.0,cigarette,neutral,274.0,10.0,3.0,0.3
12.0,3.0,cigarette,alcohol,274.0,0.0,0.0,
12.0,3.0,cigarette,cigarette,274.0,0.0,0.0,
12.0,3.0,cigarette,neutral,274.0,0.0,0.0,
13.0,3.0,cigarette,alcohol,274.0,0.0,0.0,
13.0,3.0,cigarette,cigarette,274.0,0.0,0.0,
13.0,3.0,cigarette,neutral,274.0,0.0,0.0,
14.0,3.0,cigarette,alcohol,274.0,0.0,0.0,
14.0,3.0,cigarette,cigarette,274.0,0.0,0.0,
14.0,3.0,cigarette,neutral,274.0,0.0,0.0,
15.0,3.0,cigarette,alcohol,274.0,2.0,1.0,0.5
15.0,3.0,cigarette,cigarette,274.0,2.0,1.0,0.5
15.0,3.0,cigarette,neutral,274.0,2.0,0.0,0.0
16.0,3.0,cigarette,alcohol,274.0,3.0,0.0,0.0
16.0,3.0,cigarette,cigarette,274.0,3.0,3.0,1.0
16.0,3.0,cigarette,neutral,274.0,3.0,0.0,0.0
17.0,3.0,cigarette,alcohol,274.0,0.0,0.0,
17.0,3.0,cigarette,cigarette,274.0,0.0,0.0,
17.0,3.0,cigarette,neutral,274.0,0.0,0.0,
18.0,3.0,cigarette,alcohol,274.0,0.0,0.0,
18.0,3.0,cigarette,cigarette,274.0,0.0,0.0,
18.0,3.0,cigarette,neutral,274.0,0.0,0.0,
19.0,3.0,cigarette,alcohol,274.0,0.0,0.0,
19.0,3.0,cigarette,cigarette,274.0,0.0,0.0,
19.0,3.0,cigarette,neutral,274.0,0.0,0.0,
20.0,3.0,cigarette,alcohol,274.0,0.0,0.0,
20.0,3.0,cigarette,cigarette,274.0,0.0,0.0,
20.0,3.0,cigarette,neutral,274.0,0.0,0.0,
21.0,3.0,cigarette,alcohol,274.0,1.0,1.0,1.0
21.0,3.0,cigarette,cigarette,274.0,1.0,0.0,0.0
21.0,3.0,cigarette,neutral,274.0,1.0,0.0,0.0
22.0,3.0,cigarette,alcohol,274.0,3.0,1.0,0.333333333333
22.0,3.0,cigarette,cigarette,274.0,3.0,2.0,0.666666666667
22.0,3.0,cigarette,neutral,274.0,3.0,0.0,0.0
23.0,3.0,cigarette,alcohol,274.0,3.0,3.0,1.0
23.0,3.0,cigarette,cigarette,274.0,3.0,0.0,0.0
23.0,3.0,cigarette,neutral,274.0,3.0,0.0,0.0
24.0,3.0,cigarette,alcohol,274.0,1.0,0.0,0.0
24.0,3.0,cigarette,cigarette,274.0,1.0,0.0,0.0
24.0,3.0,cigarette,neutral,274.0,1.0,1.0,1.0
25.0,3.0,cigarette,alcohol,274.0,1.0,1.0,1.0
25.0,3.0,cigarette,cigarette,274.0,1.0,0.0,0.0
25.0,3.0,cigarette,neutral,274.0,1.0,0.0,0.0
26.0,3.0,cigarette,alcohol,274.0,4.0,0.0,0.0
26.0,3.0,cigarette,cigarette,274.0,4.0,1.0,0.25
26.0,3.0,cigarette,neutral,274.0,4.0,3.0,0.75
27.0,3.0,cigarette,alcohol,274.0,16.0,4.0,0.25
27.0,3.0,cigarette,cigarette,274.0,16.0,9.0,0.5625
27.0,3.0,cigarette,neutral,274.0,16.0,3.0,0.1875
28.0,3.0,cigarette,alcohol,274.0,1.0,0.0,0.0
28.0,3.0,cigarette,cigarette,274.0,1.0,1.0,1.0
28.0,3.0,cigarette,neutral,274.0,1.0,0.0,0.0
29.0,3.0,cigarette,alcohol,274.0,3.0,2.0,0.666666666667
29.0,3.0,cigarette,cigarette,274.0,3.0,1.0,0.333333333333
29.0,3.0,cigarette,neutral,274.0,3.0,0.0,0.0
1.0,3.0,alcohol,alcohol,274.0,1.0,0.0,0.0
1.0,3.0,alcohol,cigarette,274.0,1.0,0.0,0.0
1.0,3.0,alcohol,neutral,274.0,1.0,1.0,1.0
2.0,3.0,alcohol,alcohol,274.0,18.0,16.0,0.888888888889
