sub_id,trial_type,selected_item,looked_at_item,timepoint,nr_trials,mean_fix_likelihood
22.0,2.0,cigarette,cigarette,1119.0,3.0,0.0
22.0,2.0,cigarette,neutral,1119.0,3.0,0.666666666667
23.0,2.0,cigarette,alcohol,1119.0,3.0,1.0
23.0,2.0,cigarette,cigarette,1119.0,3.0,0.0
23.0,2.0,cigarette,neutral,1119.0,3.0,0.0
24.0,2.0,cigarette,alcohol,1119.0,3.0,0.6
24.0,2.0,cigarette,cigarette,1119.0,3.0,0.2
24.0,2.0,cigarette,neutral,1119.0,3.0,0.2
25.0,2.0,cigarette,alcohol,1119.0,3.0,0.5
25.0,2.0,cigarette,cigarette,1119.0,3.0,0.166666666667
25.0,2.0,cigarette,neutral,1119.0,3.0,0.333333333333
26.0,2.0,cigarette,alcohol,1119.0,3.0,0.5
26.0,2.0,cigarette,cigarette,1119.0,3.0,0.0
26.0,2.0,cigarette,neutral,1119.0,3.0,0.5
27.0,2.0,cigarette,alcohol,1119.0,3.0,0.333333333333
27.0,2.0,cigarette,cigarette,1119.0,3.0,0.444444444444
27.0,2.0,cigarette,neutral,1119.0,3.0,0.222222222222
28.0,2.0,cigarette,alcohol,1119.0,3.0,0.75
28.0,2.0,cigarette,cigarette,1119.0,3.0,0.25
28.0,2.0,cigarette,neutral,1119.0,3.0,0.0
29.0,2.0,cigarette,alcohol,1119.0,3.0,0.692307692308
29.0,2.0,cigarette,cigarette,1119.0,3.0,0.230769230769
29.0,2.0,cigarette,neutral,1119.0,3.0,0.0769230769231
1.0,2.0,neutral,alcohol,1119.0,2.0,0.5
1.0,2.0,neutral,cigarette,1119.0,2.0,0.0
1.0,2.0,neutral,neutral,1119.0,2.0,0.5
2.0,2.0,neutral,alcohol,1119.0,2.0,
2.0,2.0,neutral,cigarette,1119.0,2.0,
2.0,2.0,neutral,neutral,1119.0,2.0,
3.0,2.0,neutral,alcohol,1119.0,2.0,1.0
3.0,2.0,neutral,cigarette,1119.0,2.0,0.0
3.0,2.0,neutral,neutral,1119.0,2.0,0.0
4.0,2.0,neutral,alcohol,1119.0,2.0,
4.0,2.0,neutral,cigarette,1119.0,2.0,
4.0,2.0,neutral,neutral,1119.0,2.0,
5.0,2.0,neutral,alcohol,1119.0,2.0,
5.0,2.0,neutral,cigarette,1119.0,2.0,
5.0,2.0,neutral,neutral,1119.0,2.0,
6.0,2.0,neutral,alcohol,1119.0,2.0,
6.0,2.0,neutral,cigarette,1119.0,2.0,
6.0,2.0,neutral,neutral,1119.0,2.0,
7.0,2.0,neutral,alcohol,1119.0,2.0,
7.0,2.0,neutral,cigarette,1119.0,2.0,
7.0,2.0,neutral,neutral,1119.0,2.0,
8.0,2.0,neutral,alcohol,1119.0,2.0,
8.0,2.0,neutral,cigarette,1119.0,2.0,
8.0,2.0,neutral,neutral,1119.0,2.0,
9.0,2.0,neutral,alcohol,1119.0,2.0,1.0
9.0,2.0,neutral,cigarette,1119.0,2.0,0.0
9.0,2.0,neutral,neutral,1119.0,2.0,0.0
10.0,2.0,neutral,alcohol,1119.0,2.0,
10.0,2.0,neutral,cigarette,1119.0,2.0,
10.0,2.0,neutral,neutral,1119.0,2.0,
11.0,2.0,neutral,alcohol,1119.0,2.0,
11.0,2.0,neutral,cigarette,1119.0,2.0,
11.0,2.0,neutral,neutral,1119.0,2.0,
12.0,2.0,neutral,alcohol,1119.0,2.0,0.666666666667
12.0,2.0,neutral,cigarette,1119.0,2.0,0.0
12.0,2.0,neutral,neutral,1119.0,2.0,0.333333333333
13.0,2.0,neutral,alcohol,1119.0,2.0,0.0
13.0,2.0,neutral,cigarette,1119.0,2.0,0.333333333333
13.0,2.0,neutral,neutral,1119.0,2.0,0.666666666667
14.0,2.0,neutral,alcohol,1119.0,2.0,
14.0,2.0,neutral,cigarette,1119.0,2.0,
14.0,2.0,neutral,neutral,1119.0,2.0,
15.0,2.0,neutral,alcohol,1119.0,2.0,
15.0,2.0,neutral,cigarette,1119.0,2.0,
15.0,2.0,neutral,neutral,1119.0,2.0,
16.0,2.0,neutral,alcohol,1119.0,2.0,0.5
16.0,2.0,neutral,cigarette,1119.0,2.0,0.0
16.0,2.0,neutral,neutral,1119.0,2.0,0.5
17.0,2.0,neutral,alcohol,1119.0,2.0,
17.0,2.0,neutral,cigarette,1119.0,2.0,
17.0,2.0,neutral,neutral,1119.0,2.0,
18.0,2.0,neutral,alcohol,1119.0,2.0,
18.0,2.0,neutral,cigarette,1119.0,2.0,
18.0,2.0,neutral,neutral,1119.0,2.0,
19.0,2.0,neutral,alcohol,1119.0,2.0,
19.0,2.0,neutral,cigarette,1119.0,2.0,
19.0,2.0,neutral,neutral,1119.0,2.0,
20.0,2.0,neutral,alcohol,1119.0,2.0,0.0
20.0,2.0,neutral,cigarette,1119.0,2.0,0.0
20.0,2.0,neutral,neutral,1119.0,2.0,1.0
21.0,2.0,neutral,alcohol,1119.0,2.0,
21.0,2.0,neutral,cigarette,1119.0,2.0,
21.0,2.0,neutral,neutral,1119.0,2.0,
22.0,2.0,neutral,alcohol,1119.0,2.0,
22.0,2.0,neutral,cigarette,1119.0,2.0,
22.0,2.0,neutral,neutral,1119.0,2.0,
23.0,2.0,neutral,alcohol,1119.0,2.0,
23.0,2.0,neutral,cigarette,1119.0,2.0,
23.0,2.0,neutral,neutral,1119.0,2.0,
24.0,2.0,neutral,alcohol,1119.0,2.0,0.666666666667
24.0,2.0,neutral,cigarette,1119.0,2.0,0.333333333333
24.0,2.0,neutral,neutral,1119.0,2.0,0.0
25.0,2.0,neutral,alcohol,1119.0,2.0,0.0
25.0,2.0,neutral,cigarette,1119.0,2.0,0.0
25.0,2.0,neutral,neutral,1119.0,2.0,1.0
26.0,2.0,neutral,alcohol,1119.0,2.0,0.0
26.0,2.0,neutral,cigarette,1119.0,2.0,0.0
26.0,2.0,neutral,neutral,1119.0,2.0,1.0
27.0,2.0,neutral,alcohol,1119.0,2.0,0.375
27.0,2.0,neutral,cigarette,1119.0,2.0,0.25
27.0,2.0,neutral,neutral,1119.0,2.0,0.375
28.0,2.0,neutral,alcohol,1119.0,2.0,0.0
28.0,2.0,neutral,cigarette,1119.0,2.0,1.0
28.0,2.0,neutral,neutral,1119.0,2.0,0.0
29.0,2.0,neutral,alcohol,1119.0,2.0,
29.0,2.0,neutral,cigarette,1119.0,2.0,
29.0,2.0,neutral,neutral,1119.0,2.0,
