sub_id,trial_type,selected_item,looked_at_item,timepoint,nr_trials,mean_fix_likelihood
1.0,4.0,alcohol,alcohol,385.0,1.0,0.0
1.0,4.0,alcohol,cigarette,385.0,1.0,1.0
1.0,4.0,alcohol,neutral,385.0,1.0,0.0
2.0,4.0,alcohol,alcohol,385.0,1.0,0.0
2.0,4.0,alcohol,cigarette,385.0,1.0,1.0
2.0,4.0,alcohol,neutral,385.0,1.0,0.0
3.0,4.0,alcohol,alcohol,385.0,1.0,0.714285714286
3.0,4.0,alcohol,cigarette,385.0,1.0,0.0
3.0,4.0,alcohol,neutral,385.0,1.0,0.285714285714
4.0,4.0,alcohol,alcohol,385.0,1.0,
4.0,4.0,alcohol,cigarette,385.0,1.0,
4.0,4.0,alcohol,neutral,385.0,1.0,
5.0,4.0,alcohol,alcohol,385.0,1.0,0.444444444444
5.0,4.0,alcohol,cigarette,385.0,1.0,0.111111111111
5.0,4.0,alcohol,neutral,385.0,1.0,0.444444444444
6.0,4.0,alcohol,alcohol,385.0,1.0,
6.0,4.0,alcohol,cigarette,385.0,1.0,
6.0,4.0,alcohol,neutral,385.0,1.0,
7.0,4.0,alcohol,alcohol,385.0,1.0,
7.0,4.0,alcohol,cigarette,385.0,1.0,
7.0,4.0,alcohol,neutral,385.0,1.0,
8.0,4.0,alcohol,alcohol,385.0,1.0,0.75
8.0,4.0,alcohol,cigarette,385.0,1.0,0.0833333333333
8.0,4.0,alcohol,neutral,385.0,1.0,0.166666666667
9.0,4.0,alcohol,alcohol,385.0,1.0,0.5
9.0,4.0,alcohol,cigarette,385.0,1.0,0.0
9.0,4.0,alcohol,neutral,385.0,1.0,0.5
10.0,4.0,alcohol,alcohol,385.0,1.0,0.769230769231
10.0,4.0,alcohol,cigarette,385.0,1.0,0.0
10.0,4.0,alcohol,neutral,385.0,1.0,0.230769230769
11.0,4.0,alcohol,alcohol,385.0,1.0,1.0
11.0,4.0,alcohol,cigarette,385.0,1.0,0.0
11.0,4.0,alcohol,neutral,385.0,1.0,0.0
12.0,4.0,alcohol,alcohol,385.0,1.0,
12.0,4.0,alcohol,cigarette,385.0,1.0,
12.0,4.0,alcohol,neutral,385.0,1.0,
13.0,4.0,alcohol,alcohol,385.0,1.0,
13.0,4.0,alcohol,cigarette,385.0,1.0,
13.0,4.0,alcohol,neutral,385.0,1.0,
14.0,4.0,alcohol,alcohol,385.0,1.0,0.578947368421
14.0,4.0,alcohol,cigarette,385.0,1.0,0.157894736842
14.0,4.0,alcohol,neutral,385.0,1.0,0.263157894737
15.0,4.0,alcohol,alcohol,385.0,1.0,1.0
15.0,4.0,alcohol,cigarette,385.0,1.0,0.0
15.0,4.0,alcohol,neutral,385.0,1.0,0.0
16.0,4.0,alcohol,alcohol,385.0,1.0,1.0
16.0,4.0,alcohol,cigarette,385.0,1.0,0.0
16.0,4.0,alcohol,neutral,385.0,1.0,0.0
17.0,4.0,alcohol,alcohol,385.0,1.0,0.833333333333
17.0,4.0,alcohol,cigarette,385.0,1.0,0.0
17.0,4.0,alcohol,neutral,385.0,1.0,0.166666666667
18.0,4.0,alcohol,alcohol,385.0,1.0,0.8
18.0,4.0,alcohol,cigarette,385.0,1.0,0.1
18.0,4.0,alcohol,neutral,385.0,1.0,0.1
19.0,4.0,alcohol,alcohol,385.0,1.0,0.5
19.0,4.0,alcohol,cigarette,385.0,1.0,0.166666666667
19.0,4.0,alcohol,neutral,385.0,1.0,0.333333333333
20.0,4.0,alcohol,alcohol,385.0,1.0,0.714285714286
20.0,4.0,alcohol,cigarette,385.0,1.0,0.285714285714
20.0,4.0,alcohol,neutral,385.0,1.0,0.0
21.0,4.0,alcohol,alcohol,385.0,1.0,0.555555555556
21.0,4.0,alcohol,cigarette,385.0,1.0,0.444444444444
21.0,4.0,alcohol,neutral,385.0,1.0,0.0
22.0,4.0,alcohol,alcohol,385.0,1.0,0.571428571429
22.0,4.0,alcohol,cigarette,385.0,1.0,0.285714285714
22.0,4.0,alcohol,neutral,385.0,1.0,0.142857142857
23.0,4.0,alcohol,alcohol,385.0,1.0,0.4
23.0,4.0,alcohol,cigarette,385.0,1.0,0.4
23.0,4.0,alcohol,neutral,385.0,1.0,0.2
24.0,4.0,alcohol,alcohol,385.0,1.0,1.0
24.0,4.0,alcohol,cigarette,385.0,1.0,0.0
24.0,4.0,alcohol,neutral,385.0,1.0,0.0
25.0,4.0,alcohol,alcohol,385.0,1.0,0.866666666667
25.0,4.0,alcohol,cigarette,385.0,1.0,0.0666666666667
25.0,4.0,alcohol,neutral,385.0,1.0,0.0666666666667
26.0,4.0,alcohol,alcohol,385.0,1.0,
26.0,4.0,alcohol,cigarette,385.0,1.0,
26.0,4.0,alcohol,neutral,385.0,1.0,
27.0,4.0,alcohol,alcohol,385.0,1.0,
27.0,4.0,alcohol,cigarette,385.0,1.0,
27.0,4.0,alcohol,neutral,385.0,1.0,
