sub_id,trial_type,selected_item,looked_at_item,timepoint,nr_trials,nr_trials_used_for_likelihood,mean_fix_likelihood
1.0,1.0,cigarette,alcohol,920.0,3.0,2.0,0.666666666667
1.0,1.0,cigarette,cigarette,920.0,3.0,0.0,0.0
1.0,1.0,cigarette,neutral,920.0,3.0,1.0,0.333333333333
2.0,1.0,cigarette,alcohol,920.0,2.0,2.0,1.0
2.0,1.0,cigarette,cigarette,920.0,2.0,0.0,0.0
2.0,1.0,cigarette,neutral,920.0,2.0,0.0,0.0
3.0,1.0,cigarette,alcohol,920.0,12.0,6.0,0.5
3.0,1.0,cigarette,cigarette,920.0,12.0,0.0,0.0
3.0,1.0,cigarette,neutral,920.0,12.0,6.0,0.5
4.0,1.0,cigarette,alcohol,920.0,0.0,0.0,
4.0,1.0,cigarette,cigarette,920.0,0.0,0.0,
4.0,1.0,cigarette,neutral,920.0,0.0,0.0,
5.0,1.0,cigarette,alcohol,920.0,16.0,3.0,0.1875
5.0,1.0,cigarette,cigarette,920.0,16.0,9.0,0.5625
5.0,1.0,cigarette,neutral,920.0,16.0,4.0,0.25
6.0,1.0,cigarette,alcohol,920.0,39.0,20.0,0.512820512821
6.0,1.0,cigarette,cigarette,920.0,39.0,8.0,0.205128205128
6.0,1.0,cigarette,neutral,920.0,39.0,11.0,0.282051282051
7.0,1.0,cigarette,alcohol,920.0,8.0,2.0,0.25
7.0,1.0,cigarette,cigarette,920.0,8.0,3.0,0.375
7.0,1.0,cigarette,neutral,920.0,8.0,3.0,0.375
8.0,1.0,cigarette,alcohol,920.0,8.0,3.0,0.375
8.0,1.0,cigarette,cigarette,920.0,8.0,4.0,0.5
8.0,1.0,cigarette,neutral,920.0,8.0,1.0,0.125
9.0,1.0,cigarette,alcohol,920.0,4.0,1.0,0.25
9.0,1.0,cigarette,cigarette,920.0,4.0,2.0,0.5
9.0,1.0,cigarette,neutral,920.0,4.0,1.0,0.25
10.0,1.0,cigarette,alcohol,920.0,12.0,7.0,0.583333333333
10.0,1.0,cigarette,cigarette,920.0,12.0,1.0,0.0833333333333
10.0,1.0,cigarette,neutral,920.0,12.0,4.0,0.333333333333
11.0,1.0,cigarette,alcohol,920.0,9.0,0.0,0.0
11.0,1.0,cigarette,cigarette,920.0,9.0,9.0,1.0
11.0,1.0,cigarette,neutral,920.0,9.0,0.0,0.0
12.0,1.0,cigarette,alcohol,920.0,2.0,1.0,0.5
12.0,1.0,cigarette,cigarette,920.0,2.0,0.0,0.0
12.0,1.0,cigarette,neutral,920.0,2.0,1.0,0.5
13.0,1.0,cigarette,alcohol,920.0,28.0,12.0,0.428571428571
13.0,1.0,cigarette,cigarette,920.0,28.0,12.0,0.428571428571
13.0,1.0,cigarette,neutral,920.0,28.0,4.0,0.142857142857
14.0,1.0,cigarette,alcohol,920.0,27.0,15.0,0.555555555556
14.0,1.0,cigarette,cigarette,920.0,27.0,11.0,0.407407407407
14.0,1.0,cigarette,neutral,920.0,27.0,1.0,0.037037037037
15.0,1.0,cigarette,alcohol,920.0,12.0,3.0,0.25
15.0,1.0,cigarette,cigarette,920.0,12.0,6.0,0.5
15.0,1.0,cigarette,neutral,920.0,12.0,3.0,0.25
16.0,1.0,cigarette,alcohol,920.0,8.0,1.0,0.125
16.0,1.0,cigarette,cigarette,920.0,8.0,7.0,0.875
16.0,1.0,cigarette,neutral,920.0,8.0,0.0,0.0
17.0,1.0,cigarette,alcohol,920.0,10.0,1.0,0.1
17.0,1.0,cigarette,cigarette,920.0,10.0,8.0,0.8
17.0,1.0,cigarette,neutral,920.0,10.0,1.0,0.1
18.0,1.0,cigarette,alcohol,920.0,8.0,6.0,0.75
18.0,1.0,cigarette,cigarette,920.0,8.0,1.0,0.125
18.0,1.0,cigarette,neutral,920.0,8.0,1.0,0.125
