sub_id,trial_type,selected_item,looked_at_item,timepoint,nr_trials,nr_trials_used_for_likelihood,mean_fix_likelihood
1.0,3.0,cigarette,alcohol,125.0,0.0,0.0,
1.0,3.0,cigarette,cigarette,125.0,0.0,0.0,
1.0,3.0,cigarette,neutral,125.0,0.0,0.0,
2.0,3.0,cigarette,alcohol,125.0,0.0,0.0,
2.0,3.0,cigarette,cigarette,125.0,0.0,0.0,
2.0,3.0,cigarette,neutral,125.0,0.0,0.0,
3.0,3.0,cigarette,alcohol,125.0,0.0,0.0,
3.0,3.0,cigarette,cigarette,125.0,0.0,0.0,
3.0,3.0,cigarette,neutral,125.0,0.0,0.0,
4.0,3.0,cigarette,alcohol,125.0,0.0,0.0,
4.0,3.0,cigarette,cigarette,125.0,0.0,0.0,
4.0,3.0,cigarette,neutral,125.0,0.0,0.0,
5.0,3.0,cigarette,alcohol,125.0,2.0,0.0,0.0
5.0,3.0,cigarette,cigarette,125.0,2.0,1.0,0.5
5.0,3.0,cigarette,neutral,125.0,2.0,1.0,0.5
6.0,3.0,cigarette,alcohol,125.0,23.0,8.0,0.347826086957
6.0,3.0,cigarette,cigarette,125.0,23.0,9.0,0.391304347826
6.0,3.0,cigarette,neutral,125.0,23.0,6.0,0.260869565217
7.0,3.0,cigarette,alcohol,125.0,6.0,0.0,0.0
7.0,3.0,cigarette,cigarette,125.0,6.0,6.0,1.0
7.0,3.0,cigarette,neutral,125.0,6.0,0.0,0.0
8.0,3.0,cigarette,alcohol,125.0,7.0,1.0,0.142857142857
8.0,3.0,cigarette,cigarette,125.0,7.0,4.0,0.571428571429
8.0,3.0,cigarette,neutral,125.0,7.0,2.0,0.285714285714
9.0,3.0,cigarette,alcohol,125.0,2.0,0.0,0.0
9.0,3.0,cigarette,cigarette,125.0,2.0,2.0,1.0
9.0,3.0,cigarette,neutral,125.0,2.0,0.0,0.0
10.0,3.0,cigarette,alcohol,125.0,1.0,1.0,1.0
10.0,3.0,cigarette,cigarette,125.0,1.0,0.0,0.0
10.0,3.0,cigarette,neutral,125.0,1.0,0.0,0.0
11.0,3.0,cigarette,alcohol,125.0,8.0,0.0,0.0
11.0,3.0,cigarette,cigarette,125.0,8.0,6.0,0.75
11.0,3.0,cigarette,neutral,125.0,8.0,2.0,0.25
12.0,3.0,cigarette,alcohol,125.0,0.0,0.0,
12.0,3.0,cigarette,cigarette,125.0,0.0,0.0,
12.0,3.0,cigarette,neutral,125.0,0.0,0.0,
13.0,3.0,cigarette,alcohol,125.0,0.0,0.0,
13.0,3.0,cigarette,cigarette,125.0,0.0,0.0,
13.0,3.0,cigarette,neutral,125.0,0.0,0.0,
14.0,3.0,cigarette,alcohol,125.0,0.0,0.0,
14.0,3.0,cigarette,cigarette,125.0,0.0,0.0,
14.0,3.0,cigarette,neutral,125.0,0.0,0.0,
15.0,3.0,cigarette,alcohol,125.0,2.0,1.0,0.5
15.0,3.0,cigarette,cigarette,125.0,2.0,1.0,0.5
15.0,3.0,cigarette,neutral,125.0,2.0,0.0,0.0
16.0,3.0,cigarette,alcohol,125.0,2.0,0.0,0.0
16.0,3.0,cigarette,cigarette,125.0,2.0,2.0,1.0
16.0,3.0,cigarette,neutral,125.0,2.0,0.0,0.0
17.0,3.0,cigarette,alcohol,125.0,0.0,0.0,
17.0,3.0,cigarette,cigarette,125.0,0.0,0.0,
17.0,3.0,cigarette,neutral,125.0,0.0,0.0,
18.0,3.0,cigarette,alcohol,125.0,0.0,0.0,
18.0,3.0,cigarette,cigarette,125.0,0.0,0.0,
18.0,3.0,cigarette,neutral,125.0,0.0,0.0,
19.0,3.0,cigarette,alcohol,125.0,0.0,0.0,
19.0,3.0,cigarette,cigarette,125.0,0.0,0.0,
19.0,3.0,cigarette,neutral,125.0,0.0,0.0,
