sub_id,trial_type,selected_item,looked_at_item,timepoint,nr_trials,mean_fix_likelihood
27.0,3.0,cigarette,neutral,1763.0,0.0,0.333333333333
28.0,3.0,cigarette,alcohol,1763.0,0.0,
28.0,3.0,cigarette,cigarette,1763.0,0.0,
28.0,3.0,cigarette,neutral,1763.0,0.0,
29.0,3.0,cigarette,alcohol,1763.0,0.0,0.666666666667
29.0,3.0,cigarette,cigarette,1763.0,0.0,0.333333333333
29.0,3.0,cigarette,neutral,1763.0,0.0,0.0
1.0,3.0,neutral,alcohol,1763.0,0.0,
1.0,3.0,neutral,cigarette,1763.0,0.0,
1.0,3.0,neutral,neutral,1763.0,0.0,
2.0,3.0,neutral,alcohol,1763.0,0.0,
2.0,3.0,neutral,cigarette,1763.0,0.0,
2.0,3.0,neutral,neutral,1763.0,0.0,
3.0,3.0,neutral,alcohol,1763.0,0.0,
3.0,3.0,neutral,cigarette,1763.0,0.0,
3.0,3.0,neutral,neutral,1763.0,0.0,
4.0,3.0,neutral,alcohol,1763.0,0.0,
4.0,3.0,neutral,cigarette,1763.0,0.0,
4.0,3.0,neutral,neutral,1763.0,0.0,
5.0,3.0,neutral,alcohol,1763.0,0.0,
5.0,3.0,neutral,cigarette,1763.0,0.0,
5.0,3.0,neutral,neutral,1763.0,0.0,
6.0,3.0,neutral,alcohol,1763.0,0.0,
6.0,3.0,neutral,cigarette,1763.0,0.0,
6.0,3.0,neutral,neutral,1763.0,0.0,
7.0,3.0,neutral,alcohol,1763.0,0.0,
7.0,3.0,neutral,cigarette,1763.0,0.0,
7.0,3.0,neutral,neutral,1763.0,0.0,
8.0,3.0,neutral,alcohol,1763.0,0.0,
8.0,3.0,neutral,cigarette,1763.0,0.0,
8.0,3.0,neutral,neutral,1763.0,0.0,
9.0,3.0,neutral,alcohol,1763.0,0.0,
9.0,3.0,neutral,cigarette,1763.0,0.0,
9.0,3.0,neutral,neutral,1763.0,0.0,
10.0,3.0,neutral,alcohol,1763.0,0.0,
10.0,3.0,neutral,cigarette,1763.0,0.0,
10.0,3.0,neutral,neutral,1763.0,0.0,
11.0,3.0,neutral,alcohol,1763.0,0.0,
11.0,3.0,neutral,cigarette,1763.0,0.0,
11.0,3.0,neutral,neutral,1763.0,0.0,
12.0,3.0,neutral,alcohol,1763.0,0.0,
12.0,3.0,neutral,cigarette,1763.0,0.0,
12.0,3.0,neutral,neutral,1763.0,0.0,
13.0,3.0,neutral,alcohol,1763.0,0.0,0.5
13.0,3.0,neutral,cigarette,1763.0,0.0,0.25
13.0,3.0,neutral,neutral,1763.0,0.0,0.25
14.0,3.0,neutral,alcohol,1763.0,0.0,
14.0,3.0,neutral,cigarette,1763.0,0.0,
14.0,3.0,neutral,neutral,1763.0,0.0,
15.0,3.0,neutral,alcohol,1763.0,0.0,
15.0,3.0,neutral,cigarette,1763.0,0.0,
15.0,3.0,neutral,neutral,1763.0,0.0,
16.0,3.0,neutral,alcohol,1763.0,0.0,1.0
16.0,3.0,neutral,cigarette,1763.0,0.0,0.0
16.0,3.0,neutral,neutral,1763.0,0.0,0.0
17.0,3.0,neutral,alcohol,1763.0,0.0,0.6
17.0,3.0,neutral,cigarette,1763.0,0.0,0.0
17.0,3.0,neutral,neutral,1763.0,0.0,0.4
18.0,3.0,neutral,alcohol,1763.0,0.0,
18.0,3.0,neutral,cigarette,1763.0,0.0,
18.0,3.0,neutral,neutral,1763.0,0.0,
19.0,3.0,neutral,alcohol,1763.0,0.0,
19.0,3.0,neutral,cigarette,1763.0,0.0,
19.0,3.0,neutral,neutral,1763.0,0.0,
20.0,3.0,neutral,alcohol,1763.0,0.0,1.0
20.0,3.0,neutral,cigarette,1763.0,0.0,0.0
20.0,3.0,neutral,neutral,1763.0,0.0,0.0
21.0,3.0,neutral,alcohol,1763.0,0.0,0.0
21.0,3.0,neutral,cigarette,1763.0,0.0,0.0
21.0,3.0,neutral,neutral,1763.0,0.0,1.0
22.0,3.0,neutral,alcohol,1763.0,0.0,
22.0,3.0,neutral,cigarette,1763.0,0.0,
22.0,3.0,neutral,neutral,1763.0,0.0,
23.0,3.0,neutral,alcohol,1763.0,0.0,
23.0,3.0,neutral,cigarette,1763.0,0.0,
23.0,3.0,neutral,neutral,1763.0,0.0,
24.0,3.0,neutral,alcohol,1763.0,0.0,
24.0,3.0,neutral,cigarette,1763.0,0.0,
24.0,3.0,neutral,neutral,1763.0,0.0,
25.0,3.0,neutral,alcohol,1763.0,0.0,0.0
25.0,3.0,neutral,cigarette,1763.0,0.0,1.0
25.0,3.0,neutral,neutral,1763.0,0.0,0.0
26.0,3.0,neutral,alcohol,1763.0,0.0,0.25
26.0,3.0,neutral,cigarette,1763.0,0.0,0.25
26.0,3.0,neutral,neutral,1763.0,0.0,0.5
27.0,3.0,neutral,alcohol,1763.0,0.0,0.666666666667
27.0,3.0,neutral,cigarette,1763.0,0.0,0.333333333333
27.0,3.0,neutral,neutral,1763.0,0.0,0.0
28.0,3.0,neutral,alcohol,1763.0,0.0,
28.0,3.0,neutral,cigarette,1763.0,0.0,
28.0,3.0,neutral,neutral,1763.0,0.0,
29.0,3.0,neutral,alcohol,1763.0,0.0,
29.0,3.0,neutral,cigarette,1763.0,0.0,
29.0,3.0,neutral,neutral,1763.0,0.0,
