sub_id,trial_type,selected_item,looked_at_item,timepoint,mean_fix_likelihood
1.0,3.0,alcohol,alcohol,364.0,0.8
1.0,3.0,alcohol,cigarette,364.0,0.0
1.0,3.0,alcohol,neutral,364.0,0.2
2.0,3.0,alcohol,alcohol,364.0,0.772727272727
2.0,3.0,alcohol,cigarette,364.0,0.0454545454545
2.0,3.0,alcohol,neutral,364.0,0.181818181818
3.0,3.0,alcohol,alcohol,364.0,0.653846153846
3.0,3.0,alcohol,cigarette,364.0,0.230769230769
3.0,3.0,alcohol,neutral,364.0,0.115384615385
4.0,3.0,alcohol,alcohol,364.0,
4.0,3.0,alcohol,cigarette,364.0,
4.0,3.0,alcohol,neutral,364.0,
5.0,3.0,alcohol,alcohol,364.0,0.5
5.0,3.0,alcohol,cigarette,364.0,0.3125
5.0,3.0,alcohol,neutral,364.0,0.1875
6.0,3.0,alcohol,alcohol,364.0,
6.0,3.0,alcohol,cigarette,364.0,
6.0,3.0,alcohol,neutral,364.0,
7.0,3.0,alcohol,alcohol,364.0,
7.0,3.0,alcohol,cigarette,364.0,
7.0,3.0,alcohol,neutral,364.0,
8.0,3.0,alcohol,alcohol,364.0,1.0
8.0,3.0,alcohol,cigarette,364.0,0.0
8.0,3.0,alcohol,neutral,364.0,0.0
9.0,3.0,alcohol,alcohol,364.0,0.615384615385
9.0,3.0,alcohol,cigarette,364.0,0.307692307692
9.0,3.0,alcohol,neutral,364.0,0.0769230769231
10.0,3.0,alcohol,alcohol,364.0,0.739130434783
10.0,3.0,alcohol,cigarette,364.0,0.130434782609
10.0,3.0,alcohol,neutral,364.0,0.130434782609
11.0,3.0,alcohol,alcohol,364.0,0.7
11.0,3.0,alcohol,cigarette,364.0,0.1
11.0,3.0,alcohol,neutral,364.0,0.2
12.0,3.0,alcohol,alcohol,364.0,0.714285714286
12.0,3.0,alcohol,cigarette,364.0,0.142857142857
12.0,3.0,alcohol,neutral,364.0,0.142857142857
13.0,3.0,alcohol,alcohol,364.0,
13.0,3.0,alcohol,cigarette,364.0,
13.0,3.0,alcohol,neutral,364.0,
14.0,3.0,alcohol,alcohol,364.0,0.862068965517
14.0,3.0,alcohol,cigarette,364.0,0.103448275862
14.0,3.0,alcohol,neutral,364.0,0.0344827586207
15.0,3.0,alcohol,alcohol,364.0,0.0
15.0,3.0,alcohol,cigarette,364.0,0.0
15.0,3.0,alcohol,neutral,364.0,1.0
16.0,3.0,alcohol,alcohol,364.0,0.333333333333
16.0,3.0,alcohol,cigarette,364.0,0.333333333333
16.0,3.0,alcohol,neutral,364.0,0.333333333333
17.0,3.0,alcohol,alcohol,364.0,0.363636363636
17.0,3.0,alcohol,cigarette,364.0,0.272727272727
17.0,3.0,alcohol,neutral,364.0,0.363636363636
18.0,3.0,alcohol,alcohol,364.0,0.826086956522
18.0,3.0,alcohol,cigarette,364.0,0.0869565217391
18.0,3.0,alcohol,neutral,364.0,0.0869565217391
19.0,3.0,alcohol,alcohol,364.0,0.85
19.0,3.0,alcohol,cigarette,364.0,0.1
19.0,3.0,alcohol,neutral,364.0,0.05
20.0,3.0,alcohol,alcohol,364.0,0.8
20.0,3.0,alcohol,cigarette,364.0,0.0
20.0,3.0,alcohol,neutral,364.0,0.2
21.0,3.0,alcohol,alcohol,364.0,0.6
21.0,3.0,alcohol,cigarette,364.0,0.1
21.0,3.0,alcohol,neutral,364.0,0.3
22.0,3.0,alcohol,alcohol,364.0,0.823529411765
22.0,3.0,alcohol,cigarette,364.0,0.117647058824
22.0,3.0,alcohol,neutral,364.0,0.0588235294118
23.0,3.0,alcohol,alcohol,364.0,0.333333333333
23.0,3.0,alcohol,cigarette,364.0,0.4
23.0,3.0,alcohol,neutral,364.0,0.266666666667
24.0,3.0,alcohol,alcohol,364.0,0.4
24.0,3.0,alcohol,cigarette,364.0,0.2
24.0,3.0,alcohol,neutral,364.0,0.4
25.0,3.0,alcohol,alcohol,364.0,0.45
25.0,3.0,alcohol,cigarette,364.0,0.45
25.0,3.0,alcohol,neutral,364.0,0.1
26.0,3.0,alcohol,alcohol,364.0,
