sub_id,trial_type,selected_item,looked_at_item,timepoint,mean_fix_likelihood
1.0,2.0,alcohol,alcohol,121.0,1.0
1.0,2.0,alcohol,cigarette,121.0,0.0
1.0,2.0,alcohol,neutral,121.0,0.0
2.0,2.0,alcohol,alcohol,121.0,1.0
2.0,2.0,alcohol,cigarette,121.0,0.0
2.0,2.0,alcohol,neutral,121.0,0.0
3.0,2.0,alcohol,alcohol,121.0,0.857142857143
3.0,2.0,alcohol,cigarette,121.0,0.0
3.0,2.0,alcohol,neutral,121.0,0.142857142857
4.0,2.0,alcohol,alcohol,121.0,
4.0,2.0,alcohol,cigarette,121.0,
4.0,2.0,alcohol,neutral,121.0,
5.0,2.0,alcohol,alcohol,121.0,0.5625
5.0,2.0,alcohol,cigarette,121.0,0.3125
5.0,2.0,alcohol,neutral,121.0,0.125
6.0,2.0,alcohol,alcohol,121.0,
6.0,2.0,alcohol,cigarette,121.0,
6.0,2.0,alcohol,neutral,121.0,
7.0,2.0,alcohol,alcohol,121.0,
7.0,2.0,alcohol,cigarette,121.0,
7.0,2.0,alcohol,neutral,121.0,
8.0,2.0,alcohol,alcohol,121.0,1.0
8.0,2.0,alcohol,cigarette,121.0,0.0
8.0,2.0,alcohol,neutral,121.0,0.0
9.0,2.0,alcohol,alcohol,121.0,0.333333333333
9.0,2.0,alcohol,cigarette,121.0,0.333333333333
9.0,2.0,alcohol,neutral,121.0,0.333333333333
10.0,2.0,alcohol,alcohol,121.0,
10.0,2.0,alcohol,cigarette,121.0,
10.0,2.0,alcohol,neutral,121.0,
11.0,2.0,alcohol,alcohol,121.0,
11.0,2.0,alcohol,cigarette,121.0,
11.0,2.0,alcohol,neutral,121.0,
12.0,2.0,alcohol,alcohol,121.0,
12.0,2.0,alcohol,cigarette,121.0,
12.0,2.0,alcohol,neutral,121.0,
13.0,2.0,alcohol,alcohol,121.0,
13.0,2.0,alcohol,cigarette,121.0,
13.0,2.0,alcohol,neutral,121.0,
14.0,2.0,alcohol,alcohol,121.0,0.666666666667
14.0,2.0,alcohol,cigarette,121.0,0.111111111111
14.0,2.0,alcohol,neutral,121.0,0.222222222222
15.0,2.0,alcohol,alcohol,121.0,
15.0,2.0,alcohol,cigarette,121.0,
15.0,2.0,alcohol,neutral,121.0,
16.0,2.0,alcohol,alcohol,121.0,0.5
16.0,2.0,alcohol,cigarette,121.0,0.5
16.0,2.0,alcohol,neutral,121.0,0.0
17.0,2.0,alcohol,alcohol,121.0,1.0
17.0,2.0,alcohol,cigarette,121.0,0.0
17.0,2.0,alcohol,neutral,121.0,0.0
18.0,2.0,alcohol,alcohol,121.0,
18.0,2.0,alcohol,cigarette,121.0,
18.0,2.0,alcohol,neutral,121.0,
19.0,2.0,alcohol,alcohol,121.0,
19.0,2.0,alcohol,cigarette,121.0,
19.0,2.0,alcohol,neutral,121.0,
20.0,2.0,alcohol,alcohol,121.0,0.75
20.0,2.0,alcohol,cigarette,121.0,0.0
20.0,2.0,alcohol,neutral,121.0,0.25
21.0,2.0,alcohol,alcohol,121.0,0.777777777778
21.0,2.0,alcohol,cigarette,121.0,0.111111111111
21.0,2.0,alcohol,neutral,121.0,0.111111111111
22.0,2.0,alcohol,alcohol,121.0,
22.0,2.0,alcohol,cigarette,121.0,
22.0,2.0,alcohol,neutral,121.0,
23.0,2.0,alcohol,alcohol,121.0,0.2
23.0,2.0,alcohol,cigarette,121.0,0.6
23.0,2.0,alcohol,neutral,121.0,0.2
24.0,2.0,alcohol,alcohol,121.0,1.0
24.0,2.0,alcohol,cigarette,121.0,0.0
24.0,2.0,alcohol,neutral,121.0,0.0
25.0,2.0,alcohol,alcohol,121.0,0.9375
25.0,2.0,alcohol,cigarette,121.0,0.0625
25.0,2.0,alcohol,neutral,121.0,0.0
26.0,2.0,alcohol,alcohol,121.0,
26.0,2.0,alcohol,cigarette,121.0,
26.0,2.0,alcohol,neutral,121.0,
27.0,2.0,alcohol,alcohol,121.0,
27.0,2.0,alcohol,cigarette,121.0,
